interaccion_id,usuario_id,contenido_id,fecha_hora,tipo_interaccion,canal,origen_interfaz
I001670,U00981,C0002,2025-09-25 23:20:19,Descarga,Web,Recomendados
I001671,U00981,C0317,2025-08-25 01:16:55,Quitar de mi lista,Web,Inicio
I001672,U00981,C0200,2025-09-03 21:10:51,Compartir,Web,Recomendados
I001673,U00981,C0186,2025-10-05 19:29:10,Agregar a mi lista,Web,Recomendados
I001674,U00981,C0201,2025-10-14 20:13:02,Me gusta,Web,Recomendados
I001675,U00981,C0012,2025-09-07 13:32:57,Clic recomendación,Web,Recomendados
I001676,U00092,C0343,2025-06-14 21:13:18,Descarga,App,Recomendados
I001677,U00092,C0207,2025-12-10 18:35:07,Descarga,App,Recomendados
I001678,U00092,C0171,2025-04-08 16:53:45,Compartir,App,Recomendados
I001679,U00092,C0351,2025-12-23 22:21:00,Clic recomendación,App,Recomendados
I001680,U00092,C0010,2025-02-12 22:52:39,Agregar a mi lista,App,Continuar viendo
I001681,U00092,C0341,2025-08-12 22:24:26,Clic recomendación,App,Recomendados
I001682,U00912,C0060,2025-09-18 18:04:41,Clic recomendación,App,Inicio
I001683,U00112,C0007,2025-01-18 05:05:08,Me gusta,Web,Inicio
I001684,U01109,C0099,2025-08-26 17:02:47,Agregar a mi lista,Web,Recomendados
I001685,U01109,C0267,2025-09-16 23:45:59,Descarga,App,Recomendados
I001686,U01109,C0068,2025-09-11 04:37:33,Agregar a mi lista,App,Inicio
I001687,U01109,C0103,2025-10-27 16:51:52,Agregar a mi lista,App,Continuar viendo
I001688,U00385,C0218,2025-02-06 18:47:06,Me gusta,Web,Recomendados
I001689,U00385,C0143,2025-08-05 23:03:10,Agregar a mi lista,Web,Recomendados
I001690,U00385,C0116,2025-09-15 21:47:19,Compartir,Web,Recomendados
I001691,U00200,C0147,2025-12-24 16:26:31,Quitar de mi lista,App,Recomendados
I001692,U00200,C0367,2025-12-22 06:20:17,Clic recomendación,App,Recomendados
I001693,U00608,C0102,2025-12-24 21:56:44,Clic recomendación,Web,Recomendados
I001694,U00608,C0363,2025-10-02 16:30:40,Agregar a mi lista,Web,Tendencias
I001695,U00608,C0253,2025-09-07 20:22:15,Descarga,Web,Búsqueda
I001696,U00608,C0155,2025-09-15 18:46:10,Me gusta,Web,Búsqueda
I001697,U00608,C0393,2025-12-21 21:25:55,Clic recomendación,Web,Recomendados
I001698,U00608,C0206,2025-09-09 22:12:44,Clic recomendación,App,Tendencias
I001699,U00608,C0126,2025-09-17 17:25:31,Clic recomendación,Web,Recomendados
I001700,U00608,C0324,2025-10-30 13:02:30,Me gusta,App,Inicio
I001701,U00608,C0195,2025-10-16 01:13:28,Clic recomendación,Web,Recomendados
I001702,U00608,C0294,2025-09-22 21:57:28,Compartir,App,Búsqueda
I001703,U00608,C0196,2025-10-07 19:03:36,Me gusta,App,Recomendados
I001704,U00608,C0131,2025-10-14 23:40:36,Descarga,Web,Inicio
I001705,U01276,C0375,2025-04-15 21:06:28,Me gusta,App,Tendencias
I001706,U01276,C0221,2025-05-18 17:24:41,Agregar a mi lista,App,Continuar viendo
I001707,U01276,C0262,2025-05-18 20:13:58,Descarga,App,Inicio
I001708,U01489,C0239,2025-01-27 20:30:30,Agregar a mi lista,App,Inicio
I001709,U01489,C0346,2025-01-12 14:12:05,Descarga,App,Continuar viendo
I001710,U01489,C0193,2025-10-24 10:59:35,Agregar a mi lista,App,Inicio
I001711,U01297,C0208,2025-11-04 18:25:03,Descarga,App,Recomendados
I001712,U01297,C0409,2025-11-22 07:14:14,Agregar a mi lista,App,Continuar viendo
I001713,U01057,C0357,2025-06-01 10:23:12,Agregar a mi lista,App,Inicio
I001714,U01057,C0394,2025-10-28 18:26:53,Agregar a mi lista,App,Tendencias
I001715,U01057,C0291,2025-11-17 16:31:10,Descarga,App,Continuar viendo
I001716,U01057,C0135,2025-08-23 06:12:19,Clic recomendación,App,Inicio
I001717,U01057,C0302,2025-12-29 08:25:16,Agregar a mi lista,App,Búsqueda
I001718,U01057,C0023,2025-04-13 21:09:49,Quitar de mi lista,App,Inicio
I001719,U01057,C0384,2025-03-08 21:15:12,Me gusta,App,Recomendados
I001720,U01057,C0274,2025-02-11 21:20:58,Me gusta,App,Tendencias
I001721,U01138,C0207,2025-03-12 19:14:40,Me gusta,Web,Recomendados
I001722,U01138,C0348,2025-05-01 11:13:25,Clic recomendación,App,Tendencias
I001723,U01138,C0140,2025-06-11 19:25:27,Me gusta,App,Inicio
I001724,U01037,C0018,2025-10-10 14:57:45,Me gusta,Web,Inicio
I001725,U01037,C0042,2025-12-27 18:46:19,Me gusta,Web,Inicio
I001726,U01037,C0252,2025-11-20 00:35:42,Me gusta,Web,Inicio
I001727,U01037,C0145,2025-10-14 13:35:52,Clic recomendación,Web,Recomendados
I001728,U01037,C0204,2025-09-22 21:37:44,Compartir,Web,Tendencias
I001729,U01037,C0278,2025-09-17 10:29:42,Agregar a mi lista,Web,Tendencias
I001730,U00984,C0075,2025-08-13 14:50:20,Compartir,App,Recomendados
I001731,U00984,C0249,2025-03-20 18:33:34,Clic recomendación,App,Inicio
I001732,U00774,C0006,2025-05-11 17:33:13,Agregar a mi lista,Web,Tendencias
I001733,U00774,C0272,2025-01-29 05:01:37,Me gusta,Web,Recomendados
I001734,U00774,C0184,2025-11-14 18:58:19,No me gusta,App,Inicio
I001735,U00774,C0206,2025-10-21 22:51:11,No me gusta,Web,Recomendados
I001736,U00774,C0366,2025-01-05 22:45:42,Agregar a mi lista,Web,Recomendados
I001737,U00774,C0125,2025-06-10 19:50:12,Agregar a mi lista,Web,Tendencias
I001738,U00774,C0273,2025-12-12 11:14:14,Me gusta,App,Tendencias
I001739,U00774,C0420,2025-11-23 12:38:05,Quitar de mi lista,Web,Búsqueda
I001740,U00408,C0325,2025-02-11 21:25:58,Me gusta,Web,Tendencias
I001741,U00408,C0023,2025-09-07 19:06:56,Compartir,App,Tendencias
I001742,U00408,C0302,2025-04-03 13:57:07,Agregar a mi lista,App,Inicio
I001743,U00408,C0231,2025-05-15 13:16:33,Clic recomendación,App,Recomendados
I001744,U00202,C0124,2025-01-17 18:28:41,Clic recomendación,Web,Inicio
I001745,U00202,C0080,2025-02-03 12:03:43,Descarga,Web,Recomendados
I001746,U00202,C0152,2025-01-22 21:17:30,Descarga,App,Búsqueda
I001747,U00166,C0322,2025-01-08 12:59:15,Clic recomendación,App,Recomendados
I001748,U00166,C0179,2025-01-08 22:22:39,Agregar a mi lista,App,Búsqueda
I001749,U00166,C0261,2025-01-02 22:39:27,Me gusta,App,Continuar viendo
I001750,U00166,C0112,2025-01-01 09:19:44,Agregar a mi lista,App,Recomendados
I001751,U00166,C0411,2025-01-04 22:42:54,Clic recomendación,App,Tendencias
I001752,U00290,C0188,2025-03-27 00:02:30,Clic recomendación,App,Recomendados
I001753,U00290,C0248,2025-02-12 20:04:13,Compartir,App,Recomendados
I001754,U00290,C0128,2025-05-21 13:27:58,Quitar de mi lista,App,Recomendados
I001755,U00290,C0288,2025-10-01 22:27:17,Clic recomendación,App,Recomendados
I001756,U00290,C0352,2025-02-26 08:28:51,Clic recomendación,App,Recomendados
I001757,U00290,C0096,2025-09-23 17:34:48,No me gusta,App,Recomendados
I001758,U00371,C0254,2025-08-17 08:11:48,Clic recomendación,Web,Recomendados
I001759,U00371,C0021,2025-10-27 22:10:35,Compartir,App,Tendencias
I001760,U00371,C0247,2025-12-16 14:02:48,Clic recomendación,Web,Recomendados
I001761,U00371,C0218,2025-07-27 21:05:26,Me gusta,Web,Inicio
I001762,U00371,C0413,2025-08-08 15:43:51,Clic recomendación,App,Recomendados
I001763,U00371,C0205,2025-08-27 18:51:26,Agregar a mi lista,App,Recomendados
I001764,U00371,C0107,2025-09-08 20:08:03,Agregar a mi lista,Web,Recomendados
I001765,U00371,C0413,2025-04-16 23:45:46,No me gusta,App,Recomendados
I001766,U00371,C0091,2025-08-20 22:18:58,Me gusta,Web,Continuar viendo
I001767,U00371,C0068,2025-08-15 21:57:42,Me gusta,App,Recomendados
I001768,U00241,C0143,2025-12-08 18:47:59,Compartir,App,Inicio
I001769,U00241,C0218,2025-12-25 21:49:54,Agregar a mi lista,App,Recomendados
I001770,U00241,C0092,2025-12-17 11:24:24,Clic recomendación,Web,Recomendados
I001771,U01039,C0179,2025-02-02 17:24:06,Compartir,Web,Recomendados
I001772,U01039,C0130,2025-01-09 12:55:48,Quitar de mi lista,Web,Búsqueda
I001773,U01039,C0037,2025-09-13 18:48:25,Compartir,Web,Continuar viendo
I001774,U01039,C0408,2025-11-26 19:36:07,Clic recomendación,Web,Recomendados
I001775,U01039,C0253,2025-11-02 20:49:59,Descarga,Web,Recomendados
I001776,U01039,C0274,2025-06-11 22:06:19,Agregar a mi lista,Web,Recomendados
I001777,U00222,C0231,2025-08-29 22:01:28,Agregar a mi lista,Web,Continuar viendo
I001778,U00748,C0394,2025-07-28 22:14:41,Clic recomendación,Web,Recomendados
I001779,U00748,C0052,2025-10-06 19:49:40,Agregar a mi lista,Web,Continuar viendo
I001780,U00748,C0375,2025-12-17 02:23:18,Agregar a mi lista,Web,Inicio
I001781,U00748,C0214,2025-11-30 21:33:00,Me gusta,Web,Búsqueda
I001782,U00748,C0263,2025-08-25 22:29:09,Descarga,Web,Inicio
I001783,U00748,C0066,2025-11-01 18:31:35,Compartir,Web,Continuar viendo
I001784,U00748,C0206,2025-11-14 22:09:26,Quitar de mi lista,Web,Inicio
I001785,U00748,C0259,2025-07-30 15:26:47,Me gusta,Web,Continuar viendo
I001786,U00926,C0046,2025-10-22 19:30:00,Clic recomendación,Web,Tendencias
I001787,U00926,C0263,2025-11-20 20:46:21,Me gusta,Web,Recomendados
I001788,U00926,C0358,2025-05-01 23:09:34,Agregar a mi lista,Web,Recomendados
I001789,U00926,C0034,2025-03-04 06:41:58,Clic recomendación,Web,Recomendados
I001790,U00926,C0346,2025-05-12 15:54:14,Clic recomendación,Web,Recomendados
I001791,U00926,C0281,2025-05-15 21:25:09,Agregar a mi lista,Web,Continuar viendo
I001792,U00853,C0118,2025-11-13 22:24:10,Quitar de mi lista,App,Continuar viendo
I001793,U00853,C0204,2025-05-28 23:38:11,Clic recomendación,Web,Inicio
I001794,U00516,C0202,2025-11-11 02:00:59,Clic recomendación,App,Inicio
I001795,U00516,C0354,2025-06-15 19:28:35,Clic recomendación,App,Recomendados
I001796,U00516,C0391,2025-07-09 16:27:52,Quitar de mi lista,App,Recomendados
I001797,U00516,C0093,2025-04-23 02:18:32,Clic recomendación,Web,Recomendados
I001798,U00516,C0366,2025-12-13 21:57:52,Compartir,App,Recomendados
I001799,U01372,C0327,2025-02-22 19:26:22,Descarga,Web,Inicio
I001800,U01372,C0249,2025-01-07 18:27:30,Clic recomendación,Web,Inicio
I001801,U01372,C0329,2025-02-24 17:39:25,Clic recomendación,Web,Recomendados
I001802,U01372,C0029,2025-02-16 19:15:43,Clic recomendación,Web,Recomendados
I001803,U00009,C0217,2025-01-19 23:47:53,Me gusta,Web,Recomendados
I001804,U00009,C0110,2025-03-15 08:57:12,Compartir,App,Tendencias
I001805,U00009,C0065,2025-11-16 21:34:27,Me gusta,App,Recomendados
I001806,U00009,C0247,2025-08-31 21:30:01,Clic recomendación,App,Recomendados
I001807,U00009,C0137,2025-12-13 17:31:32,Clic recomendación,Web,Recomendados
I001808,U00345,C0396,2025-03-31 21:38:12,Compartir,App,Tendencias
I001809,U00345,C0020,2025-01-30 19:06:29,Clic recomendación,App,Recomendados
I001810,U00345,C0138,2025-08-09 12:39:38,Clic recomendación,App,Recomendados
I001811,U00345,C0315,2025-02-12 13:07:50,Clic recomendación,App,Recomendados
I001812,U00345,C0051,2025-11-30 01:13:53,Clic recomendación,App,Recomendados
I001813,U00345,C0101,2025-12-26 20:10:03,Compartir,App,Recomendados
I001814,U00345,C0348,2025-01-12 20:39:09,Agregar a mi lista,App,Recomendados
I001815,U00345,C0237,2025-01-31 21:54:24,Clic recomendación,App,Inicio
I001816,U00345,C0042,2025-10-03 20:07:32,Compartir,App,Continuar viendo
I001817,U00345,C0313,2025-01-17 18:10:04,Agregar a mi lista,App,Recomendados
I001818,U00231,C0058,2025-06-05 22:10:36,Agregar a mi lista,App,Inicio
I001819,U00231,C0035,2025-11-09 16:28:26,Agregar a mi lista,App,Recomendados
I001820,U00373,C0289,2025-11-03 22:50:43,Clic recomendación,App,Inicio
I001821,U00373,C0167,2025-06-10 14:30:35,Agregar a mi lista,App,Continuar viendo
I001822,U00373,C0408,2025-04-23 15:57:26,Me gusta,App,Continuar viendo
I001823,U00373,C0131,2025-05-26 21:33:57,Compartir,App,Recomendados
I001824,U00105,C0368,2025-12-10 20:22:57,Me gusta,Web,Recomendados
I001825,U00105,C0040,2025-09-30 17:32:32,Agregar a mi lista,App,Continuar viendo
I001826,U00105,C0035,2025-10-19 15:06:06,Clic recomendación,Web,Recomendados
I001827,U00105,C0397,2025-11-11 22:11:46,Me gusta,Web,Búsqueda
I001828,U00105,C0197,2025-12-11 18:17:34,Clic recomendación,App,Recomendados
I001829,U01327,C0210,2025-02-10 13:26:54,Agregar a mi lista,App,Continuar viendo
I001830,U01327,C0244,2025-03-30 07:00:43,Descarga,App,Recomendados
I001831,U01117,C0220,2025-06-26 23:55:25,Me gusta,App,Continuar viendo
I001832,U00370,C0407,2025-03-05 23:33:38,Clic recomendación,App,Recomendados
I001833,U00370,C0191,2025-06-21 14:57:53,Compartir,Web,Recomendados
I001834,U00370,C0127,2025-01-24 20:39:26,Agregar a mi lista,Web,Continuar viendo
I001835,U00370,C0245,2025-03-17 09:41:38,Compartir,Web,Recomendados
I001836,U00370,C0066,2025-11-10 08:58:50,Agregar a mi lista,App,Recomendados
I001837,U00370,C0181,2025-10-11 20:31:43,Clic recomendación,App,Recomendados
I001838,U00370,C0344,2025-06-02 19:06:32,Quitar de mi lista,App,Inicio
I001839,U00370,C0314,2025-06-25 00:43:40,Me gusta,App,Continuar viendo
I001840,U00370,C0277,2025-05-22 07:56:21,Compartir,App,Tendencias
I001841,U00370,C0251,2025-06-19 00:02:00,Clic recomendación,Web,Recomendados
I001842,U00370,C0290,2025-11-27 20:30:34,Clic recomendación,Web,Tendencias
I001843,U00370,C0248,2025-07-22 23:20:43,Agregar a mi lista,Web,Búsqueda
I001844,U00673,C0154,2025-06-27 23:20:52,Compartir,Web,Inicio
I001845,U00673,C0414,2025-03-14 16:14:51,Agregar a mi lista,Web,Búsqueda
I001846,U01393,C0065,2025-05-08 11:24:48,Clic recomendación,Web,Recomendados
I001847,U01393,C0153,2025-08-06 23:58:38,Me gusta,Web,Recomendados
I001848,U01352,C0386,2025-07-12 20:53:27,Quitar de mi lista,App,Recomendados
I001849,U01352,C0047,2025-10-10 09:49:30,No me gusta,App,Inicio
I001850,U01352,C0176,2025-06-05 11:34:44,Agregar a mi lista,App,Tendencias
I001851,U01352,C0037,2025-05-02 16:35:57,Clic recomendación,App,Recomendados
I001852,U01352,C0414,2025-11-15 23:08:16,Compartir,App,Continuar viendo
I001853,U00621,C0326,2025-09-08 09:07:30,Compartir,App,Continuar viendo
I001854,U00050,C0034,2025-11-22 19:51:11,Clic recomendación,App,Recomendados
I001855,U00050,C0137,2025-08-13 19:16:56,Descarga,App,Tendencias
I001856,U00050,C0229,2025-10-08 21:54:06,Agregar a mi lista,App,Inicio
I001857,U00050,C0028,2025-04-22 18:07:36,Agregar a mi lista,App,Búsqueda
I001858,U00050,C0315,2025-11-23 00:16:50,Clic recomendación,App,Recomendados
I001859,U00050,C0058,2025-05-24 22:42:38,Compartir,App,Recomendados
I001860,U00050,C0326,2025-08-12 23:18:10,Clic recomendación,App,Inicio
I001861,U00050,C0031,2025-08-06 21:34:40,Agregar a mi lista,App,Inicio
I001862,U00050,C0171,2025-10-17 16:19:02,Quitar de mi lista,App,Tendencias
I001863,U00050,C0112,2025-02-14 16:56:03,Me gusta,App,Inicio
I001864,U00554,C0398,2025-04-26 16:07:56,Agregar a mi lista,App,Búsqueda
I001865,U00554,C0150,2025-02-27 16:40:37,Me gusta,App,Tendencias
I001866,U00554,C0206,2025-01-06 21:09:26,Me gusta,App,Búsqueda
I001867,U00554,C0068,2025-07-16 17:20:46,Agregar a mi lista,App,Búsqueda
I001868,U00554,C0310,2025-03-28 09:38:59,Me gusta,App,Inicio
I001869,U00554,C0163,2025-08-11 17:38:18,No me gusta,App,Búsqueda
I001870,U00554,C0170,2025-08-13 23:36:55,Agregar a mi lista,App,Búsqueda
I001871,U00554,C0343,2025-01-14 20:49:00,Descarga,App,Inicio
I001872,U00204,C0035,2025-12-30 18:29:01,Agregar a mi lista,App,Continuar viendo
I001873,U00204,C0369,2025-10-09 09:49:26,Descarga,App,Inicio
I001874,U00204,C0320,2025-10-13 18:34:21,Clic recomendación,App,Recomendados
I001875,U00204,C0106,2025-09-13 22:54:33,Me gusta,App,Continuar viendo
I001876,U00204,C0232,2025-06-29 14:40:35,Quitar de mi lista,App,Recomendados
I001877,U00204,C0330,2025-11-01 22:19:08,Clic recomendación,App,Inicio
I001878,U00920,C0075,2025-11-09 20:58:21,Agregar a mi lista,Web,Recomendados
I001879,U00920,C0265,2025-09-30 06:41:20,Clic recomendación,App,Inicio
I001880,U00920,C0044,2025-12-31 15:04:23,Clic recomendación,Web,Recomendados
I001881,U00681,C0273,2025-03-27 23:47:43,No me gusta,App,Búsqueda
I001882,U00681,C0138,2025-08-17 19:12:00,Me gusta,App,Búsqueda
I001883,U00681,C0189,2025-01-13 19:45:53,Agregar a mi lista,App,Continuar viendo
I001884,U00681,C0169,2025-02-14 12:18:04,Clic recomendación,App,Inicio
I001885,U00681,C0365,2025-03-18 12:30:35,Clic recomendación,App,Inicio
I001886,U00681,C0419,2025-03-25 22:13:16,Agregar a mi lista,App,Inicio
I001887,U00681,C0201,2025-09-22 15:39:02,Agregar a mi lista,App,Recomendados
I001888,U00681,C0062,2025-04-17 21:13:56,Descarga,App,Búsqueda
I001889,U00681,C0020,2025-06-07 21:24:29,Agregar a mi lista,App,Continuar viendo
I001890,U00681,C0407,2025-09-15 19:04:29,Me gusta,App,Inicio
I001891,U00681,C0285,2025-04-24 20:23:56,Clic recomendación,App,Inicio
I001892,U00681,C0204,2025-02-03 22:25:54,Quitar de mi lista,App,Recomendados
I001893,U00842,C0275,2025-02-21 08:19:38,Me gusta,App,Recomendados
I001894,U00842,C0328,2025-09-02 12:03:44,Quitar de mi lista,App,Continuar viendo
I001895,U00842,C0287,2025-02-20 00:28:18,Clic recomendación,App,Recomendados
I001896,U00085,C0249,2025-12-21 09:35:33,Clic recomendación,App,Recomendados
I001897,U00085,C0371,2025-12-12 19:17:06,Compartir,App,Continuar viendo
I001898,U00085,C0147,2025-07-01 09:13:28,Descarga,App,Continuar viendo
I001899,U00085,C0183,2025-06-07 20:58:55,Agregar a mi lista,App,Búsqueda
I001900,U00085,C0140,2025-10-22 10:48:36,Me gusta,App,Inicio
I001901,U00085,C0291,2025-05-27 21:16:07,Clic recomendación,App,Recomendados
I001902,U00085,C0109,2025-10-26 16:28:00,Descarga,App,Recomendados
I001903,U00085,C0350,2025-07-27 21:57:11,Agregar a mi lista,App,Continuar viendo
I001904,U00085,C0370,2025-08-13 18:26:37,Descarga,App,Tendencias
I001905,U00085,C0254,2025-11-03 10:05:37,Compartir,App,Recomendados
I001906,U00085,C0359,2025-09-18 23:08:55,Agregar a mi lista,App,Tendencias
I001907,U00085,C0176,2025-09-28 16:22:49,Agregar a mi lista,App,Continuar viendo
I001908,U00897,C0345,2025-12-24 16:07:43,Agregar a mi lista,App,Tendencias
I001909,U00897,C0380,2025-06-22 14:44:53,Descarga,App,Continuar viendo
I001910,U00384,C0292,2025-11-07 20:10:12,Agregar a mi lista,App,Continuar viendo
I001911,U00384,C0404,2025-02-27 17:27:09,Clic recomendación,App,Recomendados
I001912,U00384,C0203,2025-03-16 21:35:38,No me gusta,App,Inicio
I001913,U00384,C0048,2025-02-22 19:49:47,Descarga,App,Búsqueda
I001914,U00384,C0372,2025-03-08 20:55:51,Descarga,App,Recomendados
I001915,U00384,C0293,2025-02-19 00:57:39,Descarga,App,Continuar viendo
I001916,U00384,C0144,2025-11-06 09:25:45,Compartir,App,Tendencias
I001917,U00384,C0125,2025-11-29 16:38:17,Clic recomendación,App,Recomendados
I001918,U00384,C0363,2025-03-27 22:09:06,Agregar a mi lista,App,Búsqueda
I001919,U00384,C0343,2025-02-10 18:53:22,Me gusta,App,Búsqueda
I001920,U00743,C0393,2025-10-22 03:02:03,Clic recomendación,App,Inicio
I001921,U00743,C0017,2025-12-24 20:12:38,Me gusta,App,Tendencias
I001922,U00743,C0374,2025-05-19 18:09:50,Me gusta,App,Inicio
I001923,U00743,C0123,2025-05-03 18:16:07,Clic recomendación,App,Inicio
I001924,U00743,C0115,2025-12-06 17:40:43,Clic recomendación,App,Recomendados
I001925,U00743,C0305,2025-09-16 15:57:47,Agregar a mi lista,App,Recomendados
I001926,U01341,C0065,2025-12-28 19:55:06,Clic recomendación,Web,Inicio
I001927,U01341,C0019,2025-03-02 02:28:32,Quitar de mi lista,Web,Búsqueda
I001928,U01341,C0343,2025-05-17 11:42:34,Descarga,Web,Recomendados
I001929,U01341,C0169,2025-06-29 15:27:03,Descarga,Web,Inicio
I001930,U01341,C0039,2025-10-11 22:25:52,Compartir,Web,Recomendados
I001931,U01341,C0128,2025-02-14 14:44:16,Clic recomendación,Web,Recomendados
I001932,U00066,C0096,2025-07-19 20:10:40,Clic recomendación,App,Inicio
I001933,U00066,C0094,2025-03-05 20:43:46,Clic recomendación,App,Recomendados
I001934,U00066,C0121,2025-01-17 20:34:20,Clic recomendación,Web,Inicio
I001935,U00066,C0140,2025-01-08 11:28:29,Me gusta,Web,Continuar viendo
I001936,U00066,C0152,2025-08-18 22:29:14,Compartir,Web,Recomendados
I001937,U00066,C0232,2025-08-24 13:59:12,Me gusta,App,Recomendados
I001938,U00066,C0111,2025-02-08 23:15:46,Descarga,Web,Inicio
I001939,U00066,C0266,2025-04-06 12:45:08,Clic recomendación,App,Recomendados
I001940,U00392,C0326,2025-06-13 16:35:01,Clic recomendación,App,Recomendados
I001941,U00392,C0290,2025-05-18 22:10:34,Clic recomendación,App,Recomendados
I001942,U00392,C0062,2025-11-23 12:05:40,Me gusta,App,Inicio
I001943,U00392,C0224,2025-11-27 15:25:48,Clic recomendación,App,Recomendados
I001944,U01058,C0062,2025-03-20 22:08:41,Clic recomendación,App,Tendencias
I001945,U01058,C0262,2025-02-06 22:55:17,Descarga,App,Inicio
I001946,U01058,C0083,2025-04-05 19:40:14,Me gusta,App,Recomendados
I001947,U01058,C0236,2025-01-03 20:25:21,Agregar a mi lista,App,Recomendados
